code,cname,pe,pb,mv
002842,翔鹭钨业,-64.94,1.79,1344100701.0
603825,华扬联众,-10.77,2.58,2211628099.0
300532,今天国际,8.71,2.57,4222248007.0
300128,锦富技术,-17.69,4.21,4079222394.0
603185,弘元绿能,-3.58,0.62,8290861086.0
301019,宁波色母,21.16,1.83,1992479941.0
002387,维信诺,-3.5,1.21,8239961028.0
001278,一彬科技,22.17,1.2,1596160860.0
300498,温氏股份,38.44,3.04,102055733219.0
300895,铜牛信息,-42.24,3.65,3386255801.0
688565,力源科技,-35.36,1.32,635149746.0
300371,汇中股份,37.59,1.44,1541324487.0
000045,深纺织Ａ,44.2,1.34,3879957363.0
300118,东方日升,-5.36,0.74,10317125460.0
300471,厚普股份,-80.76,2.69,3233326848.0
301225,恒勃股份,19.21,1.6,2228872800.0
000034,神州数码,15.31,1.73,15594560518.0
300774,倍杰特,10.49,1.91,2840907437.0
000428,华天酒店,-17.98,1.71,2832614280.0
300386,飞天诚信,-108.18,2.28,3482306520.0
301022,海泰科,91.24,1.48,1373113407.0
301099,雅创电子,36.23,2.92,2914722923.0
300306,远方信息,33.98,1.64,2423318590.0
002919,名臣健康,26.01,3.75,3139677057.0
603351,威尔药业,16.35,1.59,2580115465.0
000619,海螺新材,-69.77,0.63,1680853246.0
300829,金丹科技,18.4,1.32,2254708657.0
605567,春雪食品,-166.85,1.36,1452000000.0
002574,明牌珠宝,70.68,0.64,2006400000.0
002734,利民股份,37.92,0.98,2406616780.0
603390,XD通达电,89.51,1.61,2549730634.0
688122,西部超导,31.21,3.47,21750767360.0
300111,向日葵,738.31,3.92,2664526178.0
002759,天际股份,-10.83,0.63,2767631980.0
301106,骏成科技,26.05,2.37,2802716419.0
000993,闽东电力,32.42,1.43,3471272029.0
300233,金城医药,15.7,1.11,4099780589.0
300595,欧普康视,18.1,2.63,11743631571.0
000721,西安饮食,-29.83,9.83,3558268710.0
301329,信音电子,33.9,1.62,2520662000.0
300977,深圳瑞捷,101.51,1.54,2149441385.0
603661,恒林股份,9.47,1.15,4166448249.0
300259,新天科技,24.73,1.0,2819221654.0
300828,锐新科技,33.43,2.3,1777566516.0
603041,美思德,13.89,1.06,1575070151.0
603386,骏亚科技,-99.54,2.2,3253435923.0
300837,浙矿股份,10.15,1.22,1650019140.0
688669,聚石化学,357.46,0.72,1125973340.0
603839,安正时尚,-67.91,0.84,1644754099.0
603399,永杉锂业,23.83,1.76,3185052411.0
000553,安道麦A,-5.36,0.46,9598824476.0
002743,富煌钢构,19.74,0.47,1492970880.0
688041,海光信息,103.18,9.17,176115097155.0
300414,中光防雷,397.34,2.06,2011540105.0
300909,汇创达,34.59,1.56,3023567673.0
002097,山河智能,80.9,1.21,5523532737.0
603331,百达精工,14.35,1.23,1593404052.0
300549,优德精密,198.01,3.04,1642748800.0
300026,红日药业,31.21,1.06,9252796898.0
002548,金新农,-32.95,1.91,2753420310.0
002099,海翔药业,108.97,1.51,8304009248.0
301289,国缆检测,36.75,2.96,2773680000.0
002772,众兴菌业,38.75,0.68,2284732296.0
300819,聚杰微纤,17.28,1.73,1478621550.0
603327,福蓉科技,36.58,4.19,7641633198.0
002250,联化科技,144.79,0.64,4099213377.0
301580,爱迪特,23.19,1.86,3560777913.0
002211,宏达新材,-34.97,21.32,1033617112.0
301588,美新科技,29.64,2.21,1987468847.0
300741,华宝股份,40.56,1.27,9034959600.0
001268,联合精密,23.54,1.6,1583382010.0
002577,雷柏科技,78.85,2.89,3377587200.0
688053,思科瑞,-206.94,1.0,1637000000.0
688286,敏芯股份,-25.51,1.74,1794011250.0
300543,朗科智能,28.31,1.89,1919831134.0
002661,克明食品,13.12,1.04,2695665161.0
688010,福光股份,-29.72,1.26,2079272435.0
688659,元琛科技,57.39,1.32,817600000.0
002897,意华股份,17.73,2.49,6147494369.0
000856,冀东装备,37.08,3.11,1314330000.0
300533,冰川网络,-2.94,2.99,3031885090.0
301116,益客食品,18.3,2.35,4278775521.0
603043,广州酒家,62.91,2.14,7354206509.0
873001,纬达光电,38.18,1.61,1201591515.0
688276,百克生物,32.2,2.15,8860545749.0
002976,瑞玛精密,162.7,2.77,2263410600.0
002235,安妮股份,100.35,3.22,2364654919.0
000816,智慧农业,73.45,1.16,2459922641.0
000813,德展健康,253.76,0.98,5152595256.0
603031,安孚科技,24.26,2.57,4520079200.0
301336,趣睡科技,36.26,1.28,1019200000.0
300907,康平科技,17.61,2.23,1596480000.0
002591,恒大高新,48.83,1.79,1221811900.0
603909,建发合诚,25.96,1.75,1767363889.0
300317,珈伟新能,-28.97,1.39,2532074635.0
002905,金逸影视,-14.72,23.64,2039654400.0
301251,威尔高,42.37,2.24,3237653328.0
300565,科信技术,-14.04,3.42,2536998858.0
301228,实朴检测,-21.6,1.5,1137600000.0
000523,红棉股份,57.99,3.01,4350060253.0
688045,必易微,-68.3,1.08,1449337230.0
600197,伊力特,16.15,1.61,6390971950.0
603159,上海亚虹,63.58,2.49,1232000000.0
002224,三力士,146.36,1.05,3355872725.0
688561,奇安信-U,-8.47,1.49,13902147529.0
688689,银河微电,29.39,1.77,2048268352.0
605369,拱东医疗,24.04,2.69,4580804524.0
002476,宝莫股份,149.61,2.36,2068560000.0
300853,申昊科技,-11.83,1.8,1638400724.0
002375,亚厦股份,14.04,0.52,4073589354.0
688127,蓝特光学,60.7,3.69,5967478800.0
002100,天康生物,14.16,1.19,7836543696.0
301037,保立佳,-23.95,1.46,1134347061.0
000757,浩物股份,-39.11,0.92,1438333457.0
301539,宏鑫科技,65.11,3.19,2347280000.0
600249,两面针,-294.23,0.96,2040500000.0
300717,华信新材,23.03,1.83,1247688500.0
920002,万达轴承,21.08,1.97,1260432214.0
300976,达瑞电子,18.46,1.19,3891385680.0
301292,海科新源,-11.23,0.82,2479350539.0
688693,锴威特,-29.16,1.67,1637263168.0
300541,先进数通,220.42,2.16,3474759495.0
002462,嘉事堂,8.75,0.68,2943324841.0
000056,皇庭国际,-6.83,2.4,2032949050.0
688521,芯原股份,-21.52,5.07,12257823409.0
838924,广脉科技,30.23,2.88,830451980.0
300967,晓鸣股份,-28.33,2.65,1652430739.0
688343,云天励飞-U,-11.92,1.8,7383230039.0
603201,常润股份,11.62,1.36,2012091072.0
603666,亿嘉和,-17.91,1.33,3045739536.0
001231,农心科技,15.3,1.37,1307000000.0
688468,科美诊断,14.03,1.57,2149938880.0
002600,领益智造,30.52,2.26,42259312249.0
000753,漳州发展,36.02,0.98,2657169270.0
300467,迅游科技,69.13,3.85,2381561393.0
603637,镇海股份,18.2,1.4,1358122640.0
002943,宇晶股份,37.42,2.73,3492433936.0
300978,东箭科技,20.46,2.27,3677513829.0
301042,安联锐视,20.78,1.75,1889218051.0
301127,天源环保,18.82,1.77,4508395729.0
688215,瑞晟智能,74.51,1.69,765684920.0
002578,闽发铝业,70.6,1.44,2196394628.0
002466,天齐锂业,-3.95,0.92,41145425086.0
688620,安凯微,-212.49,1.64,2489200000.0
001201,东瑞股份,-16.05,1.05,3531640814.0
300094,国联水产,85.86,1.16,3012206566.0
688335,复洁环保,-39.64,0.91,1086573905.0
301119,正强股份,22.87,1.73,1699360000.0
600594,益佰制药,-11.15,0.87,2375782200.0
300986,志特新材,113.88,1.31,1724598589.0
001206,依依股份,11.0,1.17,2094846845.0
002449,国星光电,34.8,1.02,3914960480.0
300366,创意信息,-18.32,2.34,4246957289.0
002570,贝因美,24.41,1.63,2516500966.0
688307,中润光学,35.95,1.78,1464320000.0
002696,百洋股份,-25.69,0.92,1267685879.0
603683,晶华新材,22.22,1.39,1806363197.0
300839,博汇股份,-6.57,2.37,1386966351.0
301448,开创电气,25.04,2.6,1761760000.0
600418,江淮汽车,78.37,3.5,47152771388.0
300504,天邑股份,48.47,1.45,3236033485.0
603773,沃格光电,-59.53,2.7,3621512911.0
300302,同有科技,54.56,3.58,4926831843.0
300332,天壕能源,18.11,0.89,3679790731.0
300499,高澜股份,-826.76,2.02,2832706674.0
600802,福建水泥,-5.79,1.09,1214358260.0
300388,节能国祯,9.35,0.84,3609523824.0
688060,云涌科技,132.05,1.59,1514398716.0
002940,昂利康,18.13,1.54,2469152997.0
002416,爱施德,13.99,1.89,11066786528.0
601007,金陵饭店,50.03,1.48,2320500000.0
002229,鸿博股份,-52.02,2.73,4116323612.0
603021,山东华鹏,-6.5,6.16,844662905.0
600569,安阳钢铁,-1.5,0.82,3791596230.0
002787,华源控股,24.63,1.32,2074572595.0
000868,安凯客车,277.02,4.68,4021123066.0
300621,维业股份,72.6,1.61,1437671797.0
300534,陇神戎发,48.85,3.23,2096113950.0
688022,瀚川智能,-5.73,0.89,1445719823.0
600381,ST春天,-12.89,1.3,1543969749.0
603396,金辰股份,30.74,1.26,3187450584.0
600844,丹化科技,-10.45,5.5,2338005752.0
600185,格力地产,-5.58,1.81,8671026657.0
605122,四方新材,65.03,0.66,1470179620.0
601010,文峰股份,20.92,0.68,3030720000.0
301227,森鹰窗业,1323.77,0.78,1336680000.0
300951,博硕科技,20.63,1.8,3999461721.0
300784,利安科技,41.34,3.39,2541939520.0
688315,诺禾致源,24.49,1.6,3816554000.0
000407,胜利股份,14.05,0.79,2305821799.0
688316,青云科技-U,-14.34,7.47,1079605106.0
301053,远信工业,30.56,2.3,1391427550.0
301024,霍普股份,-29.95,2.26,1144530000.0
603823,百合花,17.04,1.5,3415122810.0
600108,亚盛集团,76.1,1.06,4458435627.0
301189,奥尼电子,-54.37,0.97,2179585941.0
603238,诺邦股份,17.79,1.16,1567404470.0
688143,长盈通,65.92,1.69,2000821865.0
688196,卓越新能,11.44,0.84,2314800000.0
002264,新华都,10.52,1.77,3059403989.0
301408,华人健康,25.98,1.92,3792094800.0
688158,优刻得-W,-19.11,1.64,4145819991.0
300826,测绘股份,96.45,1.46,1754049022.0
688114,华大智造,-24.58,1.79,14663695375.0
600448,华纺股份,738.23,0.98,1234446538.0
300568,星源材质,19.02,0.94,9212684814.0
300150,世纪瑞尔,50.43,1.13,1720211796.0
000518,四环生物,-91.24,4.29,2017930195.0
300669,沪宁股份,74.47,2.68,2327882754.0
603350,安乃达,19.21,1.57,2877960000.0
002765,蓝黛科技,22.04,1.22,2980225371.0
000032,深桑达Ａ,-186.2,2.23,14110694502.0
300281,金明精机,137.24,1.39,1776235979.0
837212,智新电子,49.16,1.96,795750000.0
000019,深粮控股,24.74,1.35,6385045307.0
300477,合纵科技,-9.16,1.45,2444202606.0
000759,中百集团,-7.02,0.93,1994220995.0
001212,中旗新材,45.74,1.39,2167582224.0
000810,创维数字,27.77,1.58,10098897112.0
300589,江龙船艇,92.1,4.58,3806893400.0
002191,劲嘉股份,13.03,0.71,4718281211.0
603211,晋拓股份,56.8,2.95,3443807360.0
300424,航新科技,79.84,3.45,2571798677.0
603901,永创智能,19.69,1.12,2692204746.0
688579,山大地纬,65.31,2.0,2724068100.0
002728,特一药业,646.57,1.9,3477821196.0
301606,绿联科技,25.67,3.87,10625840132.0
688099,晶晨股份,29.22,3.57,21163241985.0
601996,丰林集团,129.3,0.66,1815881354.0
601798,蓝科高新,-88.92,1.31,1723007042.0
600691,阳煤化工,-6.72,0.88,3849090762.0
600237,铜峰电子,32.91,1.74,3064857693.0
002685,华东重机,60.09,2.24,3264917677.0
300519,新光药业,32.49,2.06,1657600000.0
002489,浙江永强,5.53,1.37,5617752251.0
301132,满坤科技,40.38,1.86,3147009800.0
301089,拓新药业,-931.31,2.11,3314200455.0
002566,益盛药业,28.89,0.87,1926138312.0
300903,科翔股份,-12.94,1.21,2546223751.0
300807,天迈科技,-24.35,3.18,1626826525.0
301587,中瑞股份,32.78,1.48,2950980641.0
002795,永和智控,-12.8,1.94,1439785672.0
600195,中牧股份,44.63,1.0,5606103947.0
002386,天原股份,206.42,0.58,4620847109.0
000628,高新发展,116.2,6.45,13636758800.0
002778,中晟高科,-33.09,2.77,1126522299.0
002188,中天服务,38.22,7.71,1132124285.0
300615,欣天科技,-37.47,3.39,1735282032.0
600754,锦江酒店,13.82,1.38,23423264539.0
301548,崇德科技,26.87,2.36,3386910000.0
603517,绝味食品,12.13,1.08,7178734372.0
300771,智莱科技,77.22,1.01,1929600000.0
301077,星华新材,13.87,1.5,1851600000.0
300078,思创医惠,-5.06,4.44,2257107541.0
002348,高乐股份,-29.75,4.45,2131200000.0
688287,观典防务,-15.9,1.4,1307920068.0
300687,赛意信息,84.14,1.89,4999423372.0
002567,唐人神,690.82,1.15,6434400755.0
688213,思特威-W,56.94,4.39,17060426500.0
603987,康德莱,12.1,1.04,2544580271.0
600241,时代万恒,89.12,1.47,1698123204.0
688683,莱尔科技,55.23,1.91,1939724113.0
300802,矩子科技,41.78,2.34,3801343593.0
300562,乐心医疗,31.98,2.21,2229028427.0
001336,楚环科技,31.64,1.51,1183901655.0
301302,华如科技,-15.56,1.0,2044948800.0
002863,今飞凯达,24.12,0.79,2107265209.0
002811,郑中设计,13.49,1.75,1741143232.0
002496,辉丰股份,41.64,1.89,2894572180.0
688217,睿昂基因,40.67,0.8,750144683.0
003042,中农联合,-23.77,1.07,1548757600.0
002820,桂发祥,29.66,1.47,1347826259.0
000668,荣丰控股,-26.69,0.87,938319677.0
837663,明阳科技,14.87,2.84,988656000.0
605366,宏柏新材,134.51,1.49,2916616529.0
300571,平治信息,425.41,1.63,2582668722.0
300689,澄天伟业,471.46,2.33,1549040000.0
603789,星光农机,-17.63,4.6,1725479932.0
603139,康惠制药,-64.05,1.19,1114660800.0
301533,威马农机,28.83,1.98,2162747400.0
603900,莱绅通灵,-22.13,0.8,1640227555.0
688178,万德斯,-81.69,0.64,704915034.0
603790,雅运股份,18.17,1.33,1584460800.0
688288,鸿泉物联,-31.66,1.62,1153379323.0
300559,佳发教育,35.7,2.52,3052291292.0
430418,苏轴股份,11.94,2.39,1767074400.0
688616,西力科技,16.94,1.54,1255647855.0
603004,鼎龙科技,26.11,1.97,3742412800.0
300278,华昌达,27.53,2.27,4065508613.0
688227,品高股份,-23.64,0.87,1184819282.0
301428,世纪恒通,27.25,1.84,2287093341.0
600289,*ST信通,49.25,1.15,801436128.0
300425,中建环能,50.92,1.12,2597206843.0
301603,乔锋智能,17.9,1.98,4096179200.0
000055,方大集团,14.57,0.57,3404181300.0
300651,金陵体育,50.01,1.74,1346713808.0
688087,英科再生,14.34,1.86,4448504254.0
002494,华斯股份,78.45,0.89,1075335546.0
300685,艾德生物,25.43,4.15,7317200073.0
688692,达梦数据,89.24,5.96,18417080000.0
600571,信雅达,-34.14,3.45,3982358359.0
002952,亚世光电,187.94,3.7,3170118600.0
301314,科瑞思,68.16,1.5,1554182500.0
688488,艾迪药业,-32.18,2.7,2924440516.0
300610,晨化股份,20.58,1.45,1607672368.0
600537,亿晶光电,-2.79,1.28,2621535190.0
688661,和林微纳,-165.34,1.95,2360103138.0
300109,新开源,11.5,1.42,4895470051.0
002552,宝鼎科技,21.0,2.23,4252922626.0
002227,奥特迅,-58.21,1.95,2032010594.0
000516,国际医学,-26.69,2.51,9267569132.0
002887,绿茵生态,19.9,0.74,1640080018.0
688551,科威尔,23.41,1.5,1959438957.0
688573,信宇人,-17.08,1.47,1262986693.0
835305,云创数据,-34.63,1.48,1167557423.0
301446,福事特,23.37,1.65,1834560000.0
000632,三木集团,79.24,0.75,1173109316.0
000506,*ST中润,-10.65,1.84,1170562379.0
300785,值得买,200.34,1.67,3068336399.0
300505,川金诺,21.42,1.17,2853124889.0
603489,八方股份,38.67,1.49,3917666760.0
301163,宏德股份,37.03,1.25,1384752000.0
603660,苏州科达,-4.57,3.36,2369161675.0
300599,雄塑科技,-23.8,0.8,1686799681.0
002853,皮阿诺,137.74,0.91,1229316709.0
301566,达利凯普,49.76,4.47,5772144300.0
300246,宝莱特,-313.49,1.28,1576869897.0
300683,海特生物,-57.7,1.07,2627050427.0
301536,星宸科技,45.3,4.16,11743363400.0
603466,风语筑,-14.57,1.8,3913639194.0
300752,隆利科技,26.76,2.39,2680397126.0
300877,金春股份,347.05,0.77,1202400000.0
300916,朗特智能,17.72,2.32,2943505542.0
002907,华森制药,49.84,2.86,4706310459.0
871634,新威凌,20.23,2.31,584580360.0
000009,中国宝安,47.36,1.86,18544548408.0
300055,万邦达,69.77,0.61,3137811023.0
300511,雪榕生物,-4.88,1.05,1401633825.0
002368,太极股份,-28.17,1.79,8949601267.0
300457,赢合科技,12.59,1.33,8515442695.0
301025,读客文化,135.34,5.03,3122413320.0
002467,二六三,42.22,2.32,4331845044.0
002186,全聚德,42.43,2.98,2489134079.0
688081,兴图新科,-15.69,1.77,867596800.0
688065,凯赛生物,38.92,1.71,19263142848.0
002845,同兴达,96.73,1.29,3468772556.0
002563,森马服饰,10.63,1.05,11746233098.0
000639,西王食品,28.94,0.69,2353153247.0
300082,奥克股份,-15.76,1.12,3176058594.0
002723,小崧股份,188.01,1.19,1485092111.0
300972,万辰集团,2839.51,5.47,5307369439.0
300762,上海瀚讯,-75.11,3.2,7818173861.0
002448,中原内配,8.28,0.85,2930280037.0
002995,天地在线,-50.55,2.31,2262544620.0
603353,和顺石油,33.43,1.1,1832774580.0
603176,汇通集团,24.6,1.76,1885342283.0
688311,盟升电子,-31.82,1.68,2739437220.0
300791,仙乐健康,18.5,2.68,5715013688.0
603172,万丰股份,59.89,1.52,1571216400.0
301218,华是科技,-89.58,2.11,1944382000.0
301002,崧盛股份,48.75,2.17,1714125654.0
300448,浩云科技,236.06,2.23,2936084123.0
000820,神雾节能,-69.9,20.73,1580368151.0
688046,药康生物,29.11,2.1,4444400000.0
002718,友邦吊顶,-22.33,1.14,1139652677.0
301118,恒光股份,-33.48,1.15,1564620000.0
688599,天合光能,32.68,1.14,34390382888.0
688553,汇宇制药-W,32.12,1.13,4189404000.0
300898,熊猫乳品,19.4,1.98,1838920000.0
300632,光莆股份,29.1,1.46,2639821013.0
688159,有方科技,12.71,2.5,2073555917.0
301013,利和兴,80.49,2.54,2164460699.0
300792,壹网壹创,26.43,1.24,3532166813.0
688333,铂力特,61.79,2.24,10897904660.0
000762,西藏矿业,41.25,3.11,9162241381.0
002709,天赐材料,53.56,1.98,25443602792.0
603328,依顿电子,14.19,1.92,7388475321.0
600721,百花医药,46.78,2.89,2120062649.0
688251,井松智能,22.27,1.4,1139590233.0
603828,ST柯利达,32.77,1.23,917778643.0
600732,爱旭股份,-3.87,1.87,13507363459.0
301090,华润材料,-25.48,1.25,8695199290.0
002575,群兴玩具,-209.95,3.37,2770123200.0
000663,永安林业,-35.34,1.34,1451107734.0
688189,南新制药,-170.9,1.16,1520176000.0
300989,蕾奥规划,471.75,2.24,2341651510.0
300743,天地数码,17.98,2.92,1700560572.0
301060,兰卫医学,102.71,1.79,3204136000.0
301148,嘉戎技术,33.93,0.98,1684547777.0
600543,莫高股份,-96.22,2.08,1775793600.0
002582,好想你,-26.89,0.54,1948946487.0
000659,珠海中富,-133.62,8.78,2764260418.0
301123,奕东电子,71.55,1.13,3370848000.0
603768,常青股份,34.8,1.08,2629412220.0
000153,丰原药业,11.39,1.17,2282348305.0
830964,润农节水,36.2,0.81,720934080.0
688277,天智航-U,-29.63,2.29,2754772586.0
301126,达嘉维康,27.68,1.0,1762359456.0
603073,彩蝶实业,11.84,1.08,1418680000.0
301081,严牌股份,22.62,1.38,1314841680.0
688220,翱捷科技-U,-22.95,2.01,12147457817.0
301130,西点药业,37.38,2.04,1827785191.0
601138,工业富联,21.19,2.67,370337255315.0
002678,珠江钢琴,-31.18,1.26,4568955965.0
002769,普路通,-17.87,1.54,1821792104.0
002141,*ST贤丰,127.14,1.48,1384280953.0
300588,熙菱信息,-37.3,4.37,1575806577.0
603819,神力股份,-13.96,2.16,1659104025.0
003027,同兴环保,38.37,0.89,1513774656.0
688618,三旺通信,37.13,2.2,1881289038.0
600152,维科技术,-176.1,1.44,2576013967.0
003037,三和管桩,775.75,1.07,2917493682.0
300239,东宝生物,24.63,1.51,2528754684.0
000590,启迪药业,-26.46,1.77,1238066450.0
300682,朗新集团,124.17,1.24,9238060353.0
300220,金运激光,369.81,15.77,964656000.0
002620,瑞和股份,-5.55,6.3,917310420.0
301259,艾布鲁,-75.77,4.91,4118400000.0
688655,迅捷兴,137.2,1.59,1092464100.0
603098,森特股份,34.22,1.44,3929015840.0
600963,岳阳林纸,-66.1,0.77,6427336749.0
300269,联建光电,-73.0,19.94,1499080742.0
300927,江天化学,36.6,2.66,1837702800.0
300868,杰美特,54.13,1.31,2017280000.0
300845,捷安高科,72.53,1.85,1456196200.0
603718,海利生物,131.8,3.17,3986874000.0
603729,龙韵股份,-64.53,2.95,1046318980.0
688193,仁度生物,106.31,0.98,920800000.0
002180,纳思达,16.3,3.12,31745978884.0
301591,肯特股份,30.36,2.76,2317506000.0
300164,通源石油,28.35,1.44,1967725735.0
300739,明阳电路,50.21,1.65,3143550949.0
688499,利元亨,-6.17,1.02,2132554141.0
000011,深物业A,244.54,1.0,4505601936.0
300670,大烨智能,83.01,2.5,1628971262.0
688766,普冉股份,22.65,2.96,6160215843.0
002941,新疆交建,39.41,1.78,5650908264.0
688033,天宜上佳,-2.58,0.54,2546759640.0
000735,罗牛山,9.5,1.23,5216356508.0
301515,港通医疗,49.96,1.18,1540000000.0
688023,安恒信息,-5.15,1.2,2841127161.0
002082,万邦德,32.06,0.9,2417421096.0
002124,ST天邦,2.79,1.53,4688280386.0
001210,金房能源,7.83,1.06,1378644777.0
688511,天微电子,360.58,1.15,1001456451.0
603616,韩建河山,-15.56,2.67,1060471780.0
603336,宏辉果蔬,68.41,1.53,1716854516.0
300051,琏升科技,-27.63,7.65,2344256681.0
603332,苏州龙杰,23.43,1.16,1432218358.0
300674,宇信科技,22.74,1.83,7413720842.0
603488,展鹏科技,239.41,2.12,2195768109.0
002998,优彩资源,11.24,0.94,1569997915.0
688503,聚和材料,10.32,1.32,6171857897.0
603186,华正新材,149.52,1.97,2982250992.0
301069,凯盛新材,44.39,3.2,4795300537.0
301056,森赫股份,13.5,1.93,1600720002.0
300838,浙江力诺,28.29,1.28,1275676350.0
002798,帝欧家居,-10.49,0.63,1154957625.0
002313,日海智能,-28.07,13.23,2134080000.0
002234,民和股份,-6.77,1.2,2512513526.0
000838,财信发展,119.0,3.35,2310970557.0
603755,日辰股份,37.53,3.07,2156681203.0
301299,卓创资讯,26.67,3.39,2099400000.0
600360,ST华微,21.24,0.86,2871282959.0
000978,桂林旅游,-77.22,1.96,2518539400.0
300423,昇辉科技,106.02,1.71,2527357353.0
300665,飞鹿股份,-9.49,1.87,905801950.0
300368,ST汇金,-11.1,4.25,1264174905.0
002830,名雕股份,68.47,1.87,1194726400.0
688133,泰坦科技,235.95,0.87,2405712974.0
600774,汉商集团,108.68,1.1,1849853161.0
300551,古鳌科技,-9.01,2.64,2167870928.0
605080,浙江自然,9.86,1.02,1986269751.0
300707,威唐工业,32.06,1.55,1743212556.0
002369,卓翼科技,-12.72,3.68,2199790366.0
300964,本川智能,73.06,2.31,2283391309.0
600149,廊坊发展,653.09,8.42,1246924800.0
002512,达华智能,910.5,8.1,3762470065.0
603015,弘讯科技,35.19,1.91,2530410940.0
300694,蠡湖股份,20.44,1.17,1604111479.0
603919,金徽酒,13.32,2.35,7857457354.0
000788,北大医药,17.37,2.02,3015696371.0
300659,中孚信息,-11.89,2.3,3098669298.0
301032,新柴股份,20.49,1.33,1504672416.0
002858,力盛体育,55.16,2.61,1509701708.0
300245,天玑科技,-83.38,1.39,1861937508.0
002162,悦心健康,562.66,2.82,2733294793.0
688083,中望软件,665.66,3.06,7956316176.0
000898,鞍钢股份,-3.11,0.32,16702454325.0
872374,云里物里,25.65,3.66,917892680.0
300377,赢时胜,-39.04,1.45,4228552700.0
002963,豪尔赛,89.77,0.9,1380304157.0
300311,任子行,-10.28,3.24,1993945244.0
300546,雄帝科技,135.16,1.9,2031495366.0
605111,新洁能,25.41,2.94,11060306259.0
301246,宏源药业,59.43,0.98,4256072352.0
300578,会畅通讯,71.25,2.11,2460527473.0
300483,首华燃气,-13.61,0.71,1745599967.0
300876,蒙泰高新,-36.72,1.62,1275869770.0
688283,坤恒顺维,73.21,2.13,2049894000.0
300798,锦鸡股份,144.4,1.3,2212781350.0
000545,金浦钛业,-43.67,1.27,1746694580.0
300966,共同药业,-152.7,1.84,1563187389.0
300995,奇德新材,131.86,1.69,1041900800.0
300207,欣旺达,16.99,1.19,27989125358.0
688707,振华新材,-9.96,0.85,4044834430.0
301390,经纬股份,55.5,1.58,1483800000.0
603608,*ST天创,-65.37,1.14,1233959116.0
603028,赛福天,-67.52,2.4,1687795200.0
002642,荣联科技,159.26,3.2,3691618147.0
300987,川网传媒,173.97,2.52,1985063600.0
688292,浩瀚深度,28.66,1.87,1952414404.0
300221,银禧科技,46.27,1.81,2423782396.0
300288,朗玛信息,74.14,2.2,3565281791.0
002817,黄山胶囊,25.09,1.65,1489508887.0
000695,滨海能源,698.58,11.92,2212589488.0
300983,尤安设计,-39.31,0.81,2477952000.0
300648,星云股份,-30.93,3.05,2507892715.0
600645,中源协和,49.8,2.35,8483913376.0
300379,东方通,-15.68,1.48,5210999214.0
301139,元道通信,35.3,1.1,2127664000.0
002105,信隆健康,106.87,1.55,1395326400.0
688372,伟测科技,187.95,1.65,4080976755.0
605287,德才股份,10.68,0.75,1428000000.0
603151,邦基科技,30.3,1.17,1419600000.0
603226,菲林格尔,-34.37,1.07,1034481051.0
002199,东晶电子,-20.17,5.01,1343801844.0
300949,奥雅股份,-10.09,1.59,1440659765.0
300894,火星人,53.55,3.26,4395202459.0
603429,集友股份,-13.2,1.41,1825209418.0
300148,天舟文化,57.16,2.3,2180235685.0
688519,XD南亚新,37.26,1.69,4120101360.0
600573,惠泉啤酒,34.45,1.72,2172500000.0
002623,亚玛顿,102.02,0.88,2764978125.0
688718,唯赛勃,35.12,1.69,1306633005.0
300482,万孚生物,13.1,1.73,9320310250.0
600706,曲江文旅,-5.32,3.43,1989466323.0
301568,思泰克,39.6,2.69,2594883592.0
603330,天洋新材,-212.09,1.07,1873476900.0
002836,新宏泽,23.54,3.94,1329408000.0
300162,雷曼光电,151.65,2.33,2298914964.0
000975,山金国际,20.84,3.78,44816297357.0
300961,深水海纳,1940.02,1.16,1171820800.0
600855,航天长峰,-38.8,2.24,4038838315.0
603083,剑桥科技,44.27,3.25,7084345858.0
688135,利扬芯片,-146.36,2.25,2471814788.0
603999,读者传媒,38.58,1.35,2643840000.0
688116,天奈科技,28.67,2.48,6622494441.0
688126,沪硅产业,-46.63,2.75,36235267083.0
605388,均瑶健康,37.14,1.37,2582081200.0
300480,光力科技,-29.75,2.89,3841675003.0
301065,本立科技,21.59,1.4,1791738000.0
002231,奥维通信,-110.28,4.45,1390868568.0
002212,天融信,-11.49,0.51,4729610055.0
301197,工大科雅,-142.71,0.97,1276518600.0
002232,启明信息,5494.04,4.23,5842242907.0
002047,宝鹰股份,-4.85,86.98,2168235631.0
001314,亿道信息,406.16,2.33,4729972590.0
300195,长荣股份,-95.21,0.64,1694831024.0
603601,再升科技,17.24,1.23,2625640862.0
002910,庄园牧场,-6.67,1.01,1171280689.0
300805,电声股份,124.75,1.75,2653652100.0
002775,文科股份,77.95,6.32,1397108881.0
002746,仙坛股份,71.76,0.98,4414563670.0
002306,中科云网,-35.07,219.68,1983058500.0
300244,迪安诊断,40.94,0.84,5874806698.0
839946,华阳变速,-21.45,2.58,576409192.0
603051,鹿山新材,36.03,1.76,2225697646.0
688699,明微电子,180.54,2.0,2470951168.0
002633,申科股份,80.25,2.54,1065000000.0
002474,榕基软件,-54.29,1.81,2650572000.0
603045,福达合金,16.83,1.28,1229842007.0
601515,东峰集团,-16.08,0.77,4183533288.0
300778,新城市,-8.2,1.38,1852865399.0
300710,万隆光电,82.4,2.16,1439624641.0
300991,创益通,-377.95,2.88,1837440000.0
